primary_genre,lead_actor,director,production_company,vote_count,popularity,revenue,budget
Action,Hiroyuki Sanada,Yôji Yamada,Shochiku Company,95,4.3,7338987,5000000
Action,Hrithik Roshan,Ashutosh Gowariker,UTV Motion Pictures,74,12.2,13000000,8376800
Action,Hrithik Roshan,Karan Malhotra,Dharma Productions,46,2.6,49028000,11097000
Action,Hugh Jackman,Bryan Singer,Twentieth Century Fox Film Corporation,6155,26.1,747862775,250000000
Action,Hugh Jackman,James Mangold,Twentieth Century Fox Film Corporation,5210,29.3,516121240,108500000
Action,Hugh Jackman,Shawn Levy,DreamWorks SKG,2749,19.3,299268508,110000000
Action,Hulk Hogan,Thomas J. Wright,New Line Cinema,20,0.9,16093651,8000000
Action,Hyun Bin,Sung-hoon Kim,CJ Entertainment,5,1.8,56100000,8520000
Action,Ice Cube,Kevin Bray,New Line Cinema,52,3.9,25482931,14000000
Action,Ice Cube,Lee Tamahori,Original Film,565,19.1,71073932,60000000
Action,Ice Cube,Tim Story,Universal Pictures,867,9.9,153997819,25000000
Action,Ice-T,Ernest R. Dickerson,New Line Cinema,53,3.6,7690013,7400000
Action,Idris Elba,Guillermo del Toro,Legendary Pictures,4903,33.9,407602906,180000000
Action,Idris Elba,James Watkins,StudioCanal,378,12.1,14397593,20000000
Action,Idris Elba,Nikolaj Arcel,Imagine Entertainment,688,50.9,71000000,60000000
Action,Iko Uwais,Gareth Evans,Celluloid Dreams,1076,10.5,4105187,1100000
Action,Iko Uwais,Gareth Evans,Pt. Merantau Films,832,8.4,2627209,4500000
Action,Imran Khan,Abhinay Deo,UTV Motion Pictures,39,1.9,18035000,4090000
Action,Ioan Gruffudd,Alister Grierson,Universal Pictures,347,7.0,108609310,30000000
Action,Ioan Gruffudd,Tim Story,Twentieth Century Fox Film Corporation,3040,19.4,330579719,100000000
Action,Isabelle Adjani,Luc Besson,Gaumont,89,8.1,390659,2000000
Action,Jack Black,Jennifer Yuh Nelson,Twentieth Century Fox Film Corporation,1630,14.7,521170825,145000000
Action,Jackie Chan,Brett Ratner,New Line Cinema,1254,11.8,244386864,33000000
Action,Jackie Chan,Daniel Lee,Shanghai Film Group,146,5.5,121545703,65000000
Action,Jackie Chan,David Dobkin,Spyglass Entertainment,707,7.5,88323487,50000000
Action,Jackie Chan,Ding Sheng,Shanghai Film Group,22,3.8,102205175,50000000
Action,Jackie Chan,Frank Coraci,Studio Babelsberg,687,7.8,72178895,110000000
Action,Jackie Chan,Renny Harlin,InterTitle Films,181,10.9,58500000,32000000
Action,Jackie Chan,Rob Minkoff,Casey Silver Productions,476,7.0,127906624,55000000
Action,Jackie Chan,Stanley Tong,Golden Harvest Company,109,6.8,20483423,900000
Action,Jackie Chan,Teddy Chan,Unknown,120,3.1,3849941,25697387
Action,Jaden Smith,Harald Zwart,Columbia Pictures,1675,11.7,357852395,40000000
Action,Jake Gyllenhaal,Antoine Fuqua,Escape Artists,2112,12.4,91709827,30000000
Action,James Arnold Taylor,Jericca Cleland,Rainmaker Entertainment,188,9.1,8821329,20000000
Action,James Badge Dale,Michael Bay,Paramount Pictures,963,18.0,69411370,50000000
Action,James Franco,Seth Rogen,Columbia Pictures,2367,13.0,69191977,38000000
Action,James Franco,Tony Bill,Ingenious Film Partners,274,5.5,17800000,60000000
Action,James Le Gros,Don Coscarelli,Universal Pictures,97,8.7,7282851,3000000
Action,James Marsden,Robert Moresco,Thinkfilm,26,3.0,143451,8000000
Action,James Marshall,Dick Maas,First Floor Features,18,1.2,163169,15000000
Action,James McAvoy,Eran Creevy,Scott Free Productions,284,7.7,9747,8500000
Action,James McAvoy,Matthew Vaughn,Ingenious Film Partners,5252,0.7,353624124,160000000
Action,James Woods,Michael Ritchie,Metro-Goldwyn-Mayer (MGM),31,3.6,4836637,17000000
Action,Jamie Foxx,Baran bo Odar,Vertigo Entertainment,345,12.2,32540674,30000000
Action,Jamie Foxx,Michael Mann,Universal Pictures,494,11.7,163794509,135000000
Action,Jane Alexander,Lynne Littman,Paramount Pictures,29,8.9,2044892,1500000
Action,Jason Patric,Joe Carnahan,Paramount Pictures,144,5.2,12633747,6500000
Action,Jason Statham,Boaz Yakin,Lawrence Bender Productions,808,8.2,40346186,30000000
Action,Jason Statham,Brian Taylor,Lakeshore Entertainment,878,10.0,34560577,20000000
Action,Jason Statham,Brian Taylor,Lions Gate Films,1172,12.6,42931041,12000000
Action,Jason Statham,Dennis Gansel,Davis-Films,1236,14.3,125729635,40000000
Action,Jason Statham,Gary Fleder,Millennium Films,898,9.9,43058898,22000000
Action,Jason Statham,Gary McKendry,Current Entertainment,703,8.0,57777106,66000000
Action,Jason Statham,Louis Leterrier,TF1 Films Productions,1724,13.2,43928932,21000000
Action,Jason Statham,Louis Leterrier,Twentieth Century Fox Film Corporation,1076,11.4,85167639,32000000
Action,Jason Statham,Olivier Megaton,Europa Corp,1110,9.3,108979549,30000000
Action,Jason Statham,Paul W.S. Anderson,Universal Pictures,1205,13.5,73762516,45000000
Action,Jason Statham,Simon West,CBS Films,1066,9.8,51070807,40000000
Action,Jason Statham,Steven Knight,Lionsgate,587,8.8,8352885,20000000
Action,Jason Statham,Taylor Hackford,SND,1467,14.0,46216641,35000000
Action,Jay Chou,Andrew Lau,Media Asia Film,46,4.3,7096000,1549000
Action,Jay Chou,Chu Yen-ping,Emperor Motion Pictures,50,8.4,22896728,10000000
Action,Jean Reno,Chris Nahon,Gaumont,57,9.3,11875866,24000000
Action,Jean-Claude Van Damme,Albert Pyun,Cannon Group,154,8.5,10166459,500000
Action,Jean-Claude Van Damme,Deran Sarafian,Pathé Pictures International,117,13.9,16853487,4000000
Action,Jean-Claude Van Damme,Jean-Claude Van Damme,Kings Road Entertainment,257,6.9,14697005,1500000
Action,Jean-Claude Van Damme,Jean-Claude Van Damme,Universal Pictures,126,7.9,57400547,30000000
Action,Jean-Claude Van Damme,John Woo,Universal Pictures,237,7.8,74189677,18000000
Action,Jean-Claude Van Damme,Mic Rodgers,TriStar Pictures,138,7.8,10667893,45000000
Action,Jean-Claude Van Damme,Newt Arnold,Cannon Films,370,8.8,11806119,1500000
Action,Jean-Claude Van Damme,Peter Hyams,Universal Pictures,174,5.2,64350171,35000000
Action,Jean-Claude Van Damme,Ringo Lam,Columbia Pictures,104,7.4,51702483,25000000
Action,Jean-Claude Van Damme,Sheldon Lettich,Universal Pictures,179,4.6,24078196,6000000
Action,Jean-Claude Van Damme,Steven E. de Souza,Universal Pictures,330,13.6,99423521,35000000
Action,Jeff Bridges,John Carpenter,Columbia Pictures,219,9.8,28744356,22000000
Action,Jeff Bridges,John Guillermin,De Laurentiis Entertainment Group (DEG),29,2.7,4711220,10000000
Action,Jeff Bridges,Ridley Scott,Hollywood Pictures,86,9.6,10300000,38000000
Action,Jeff Bridges,Robert Benton,TriStar Pictures,21,7.6,5669831,12000000
Action,Jeff Speakman,Mark DiSalle,Paramount Pictures,25,1.6,14061361,10000000
Action,Jeffrey Dean Morgan,Sylvain White,DC Comics,522,12.8,23580000,25000000
Action,Jeffrey Falcon,Lance Mungia,HSX Films,36,2.7,124494,2000000
Action,Jennifer Garner,Rob Bowman,Twentieth Century Fox Film Corporation,590,13.8,56681566,43000000
Action,Jennifer Jason Leigh,David Cronenberg,Alliance Atlantis Communications,487,11.4,2856712,15000000
Action,Jennifer Lawrence,Francis Lawrence,Studio Babelsberg,4117,26.6,653428261,160000000
Action,Jeremy Renner,Taylor Sheridan,Thunder Road Pictures,181,40.8,184770205,11000000
Action,Jeremy Renner,Tony Gilroy,Universal Pictures,2683,14.9,276572938,130000000
Action,Jesse Eisenberg,Jon M. Chu,Summit Entertainment,3362,39.5,334901337,90000000
Action,Jesse Eisenberg,Ruben Fleischer,Columbia Pictures,537,9.8,40547440,28000000
Action,Jessica Alba,Robert Rodriguez,Dimension Films,2755,15.0,158733820,40000000
Action,Jet Li,Andrzej Bartkowiak,Silver Pictures,288,8.4,73763159,25000000
Action,Jet Li,Chris Nahon,Twentieth Century Fox Film Corporation,304,7.6,64437847,25000000
Action,Jet Li,James Wong,Columbia Pictures,445,9.8,72700000,49000000
Action,Jet Li,Louis Leterrier,Canal Plus,531,7.9,50871113,45000000
Action,Jet Li,Philip G. Atwell,Mosaic Media Group,422,12.1,40452643,25000000
Action,Jim Belushi,Rod Daniel,Universal Pictures,209,5.8,78247647,17000000
Action,Jim Caviezel,Kevin Reynolds,Spyglass Entertainment,463,10.8,75395048,35000000
Action,Joe Mantegna,Patrick Read Johnson,Twentieth Century Fox Film Corporation,281,12.5,16671505,50000000
Action,Joel Kinnaman,José Padilha,Columbia Pictures,2385,10.2,242688965,120000000
Action,John Candy,Mark L. Lester,Columbia Pictures,46,5.0,15945534,12000000
Action,John Candy,Michael Moore,PolyGram Filmed Entertainment,57,5.4,178104,11000000
Action,John Cena,John Bonito,Twentieth Century Fox Film Corporation,165,6.7,22165608,20000000
Action,John Cena,Renny Harlin,The Mark Gordon Company,223,13.6,17280326,20000000
Action,John Cusack,Joshua Seftel,Unknown,86,4.8,1296184,5000000
Action,John Cusack,Roland Emmerich,Columbia Pictures,4994,16.7,769653595,200000000
Action,John Leguizamo,Franc. Reyes,Universal Studios,33,2.1,18591272,4000000
Action,John Neville,Terry Gilliam,Columbia Pictures Corporation,185,7.8,8083123,46630000
Action,John Savage,Charles Jarrott,Unknown,1,1.7,6892098,10000000
Action,John Travolta,Costa-Gavras,Warner Bros.,81,4.9,10541523,50000000
Action,John Travolta,Dominic Sena,Village Roadshow Pictures,946,9.6,147080413,102000000
Action,John Travolta,John McTiernan,Intermedia Films,290,14.3,42792561,50000000
Action,John Travolta,John Woo,Paramount Pictures,1612,11.5,245676146,80000000
Action,John Travolta,John Woo,Twentieth Century Fox Film Corporation,459,15.0,150270147,50000000
Action,John Travolta,Pierre Morel,Apipoulaï,684,6.9,52826594,52000000
Action,John Travolta,Roger Christian,Franchise Pictures,259,5.3,21400000,44000000
Action,John Turturro,David Salle,October Films,4,0.7,389503,4000000
Action,Johnny Depp,Florian Henckel von Donnersmarck,Columbia Pictures,1744,12.8,278731369,100000000
Action,Johnny Depp,Gore Verbinski,Walt Disney Pictures,2361,12.7,89289910,255000000
Action,Johnny Knoxville,Jay Chandrasekhar,Village Roadshow Pictures,321,9.0,110803676,50000000
Action,Johnny Knoxville,Jeff Tremaine,Paramount Pictures,306,7.9,72778712,11000000
Action,Johnny Yong Bosch,Shuki Levy,Twentieth Century Fox Film Corporation,60,5.4,17979739,10000000
Action,Jon Voight,Andrei Konchalovsky,Cannon Group,129,15.2,7936012,9000000
Action,Jonny Lee Miller,Iain Softley,United Artists,406,14.8,7563728,20000000
Action,Jordan Peele,Peter Atencio,New Line Cinema,434,7.9,20566327,15000000
Action,Joseph Gordon-Levitt,Rian Johnson,Endgame Entertainment,4777,12.7,47042000,30000000
Action,Josh Brolin,Jimmy Hayward,Warner Bros.,427,9.5,10539000,47000000
Action,Josh Duhamel,Trey Nelson,Unknown,48,4.0,25000,25000
Action,Josh Hartnett,Ridley Scott,Jerry Bruckheimer Films,1832,10.1,172989651,92000000
Action,Josh Lucas,Rob Cohen,Laura Ziskin Productions,341,13.9,76932943,135000000
Action,Jude Law,Miguel Sapochnik,Universal Pictures,627,7.5,18409891,32000000
Action,Julia Dietze,Timo Vuorensola,Blind Spot Pictures Oy,563,19.6,8135031,7500000
Action,Justin Timberlake,Andrew Niccol,Regency Enterprises,3512,10.3,173930596,40000000
Action,Justin Whalin,Courtney Solomon,New Line Cinema,159,4.9,15185241,35000000
Action,Jürgen Prochnow,Wolfgang Petersen,Radiant Film GmbH,623,8.8,85000000,14000000
Action,Kajol,Kunal Kohli,Yash Raj Films,53,3.0,22175908,5300000
Action,Kal Penn,Jason Friedberg,Twentieth Century Fox Film Corporation,334,5.5,86865564,20000000
Action,Kamal Haasan,Kamal Haasan,Aascar Films,25,1.5,51000000,17000000
Action,Kari Hietalahti,Aleksi Mäkelä,Unknown,8,0.5,532269,1800000
Action,Karl Urban,Pete Travis,DNA Films,1971,12.2,41037742,50000000
Action,Kate Beckinsale,Anna Foerster,Lakeshore Entertainment,1619,20.0,81093313,35000000
Action,Kate Beckinsale,Dominic Sena,StudioCanal,225,7.8,12206028,40000000
Action,Katherine Heigl,Julie Anne Robinson,Lakeshore Entertainment,392,6.3,36893721,40000000
Action,Katherine Heigl,Robert Luketic,Katalyst Films,792,6.5,98159963,75000000
Action,Keanu Reeves,Andrew Davis,Twentieth Century Fox Film Corporation,291,15.9,60209334,50000000
Action,Keanu Reeves,Chad Stahelski,Summit Entertainment,5499,183.9,88761661,20000000
Action,Keanu Reeves,David Ayer,Fox Searchlight Pictures,369,13.2,65569869,20000000
Action,Keanu Reeves,Jan de Bont,Twentieth Century Fox Film Corporation,1814,10.9,350448145,30000000
Action,Keanu Reeves,Keanu Reeves,Universal Pictures,295,11.8,2054941,25000000
Action,Keanu Reeves,Lana Wachowski,Village Roadshow Pictures,9079,33.4,463517383,63000000
Action,Keenen Ivory Wayans,David Hogan,New Line Cinema,27,10.3,11838218,25000000
Action,Keenen Ivory Wayans,Keenen Ivory Wayans,Caravan Pictures,31,3.0,29392418,10000000
Action,Keira Knightley,Tony Scott,New Line Cinema,450,6.4,22944502,50000000
Action,Kellan Lutz,Renny Harlin,Millennium Films,542,6.6,61279452,70000000
Action,Ken Tanaka,Koji Hashimoto,New World Pictures,34,2.9,4100000,2000000
Action,Ken Watanabe,Clint Eastwood,DreamWorks SKG,553,11.6,68673228,19000000
Action,Kevin Bacon,James Wan,Twentieth Century Fox Film Corporation,303,6.6,16974459,20000000
Action,Kevin Bacon,Paul Verhoeven,Columbia Pictures Corporation,645,7.9,190213455,95000000
Action,Kevin Bacon,Ron Underwood,Universal Pictures,882,15.8,48572000,11000000
Action,Kevin Conroy,Bruce Timm,DC Comics,218,7.3,5617391,6000000
Action,Kevin Conroy,Sam Liu,DC Comics,485,6.5,3775000,3500000
Action,Kevin Costner,Andrew Davis,Contrafilm,394,10.0,55011732,70000000
Action,Kevin Costner,Ariel Vromen,Lionsgate,566,10.0,14708696,31500000
Action,Kevin Costner,McG,Wonderland Sound and Vision,896,17.9,52597999,28000000
Action,Kevin Costner,Roger Donaldson,Orion Pictures,155,11.5,35509515,15000000
Action,Kevin Hart,David Soren,DreamWorks Animation,159,88.6,110824373,38000000
Action,Kevin Hart,Tim Story,Universal Pictures,567,9.4,124827316,40000000
Action,Kevin James,Andy Fickman,Columbia Pictures,576,17.0,107597242,38000000
Action,Kevin James,Steve Carr,Columbia Pictures,807,13.0,183293131,26000000
Action,Kim Basinger,Jerry Rees,Hollywood Pictures,17,2.7,12454768,26000000
Action,Kim Basinger,Susan Montford,Grosvenor Park Media Ltd.,36,9.0,391410,6000000
Action,Kip Pardue,Renny Harlin,Epsilon Motion Pictures,180,5.3,54744738,94000000
Action,Kit Harington,Paul W.S. Anderson,Impact Pictures,1294,12.2,117831631,130000000
Action,Klaus Maria Brandauer,Randal Kleiser,Walt Disney Pictures,139,12.3,34793160,14000000
Action,Kris Kristofferson,Michael Cimino,United Artists,56,4.4,3484331,44000000
Action,Kristanna Loken,Uwe Boll,Boll KG,120,6.5,2405420,25000000
Action,Kristen Bell,Dax Shepard,Primate Pictures,225,7.1,14400000,2000000
Action,Kristin Kreuk,Andrzej Bartkowiak,Twentieth Century Fox Film Corporation,113,6.7,12764201,50000000
Action,Kristoffer Joner,Roar Uthaug,Fantefilm,317,7.0,12975143,5904067
Action,Kristy Swanson,Fran Rubel Kuzui,Twentieth Century Fox Film Corporation,192,4.9,16624456,7000000
Action,Kurt Russell,Demian Lichtenstein,Franchise Pictures,181,4.8,18720175,62000000
Action,Kurt Russell,George P. Cosmatos,Hollywood Pictures,632,11.3,56505065,25000000
Action,Kurt Russell,John Carpenter,Paramount Pictures,381,12.2,42277365,50000000
Action,Kurt Russell,John Carpenter,Twentieth Century Fox Film Corporation,727,11.1,11000000,25000000
Action,Kurt Russell,Paul W.S. Anderson,Impact Pictures,226,8.0,14567883,75000000
Action,Kurt Russell,Quentin Tarantino,The Weinstein Company,1359,13.4,25037897,25000000
Action,Kurt Russell,Robert Zemeckis,Columbia Pictures Corporation,71,7.0,11715321,8000000
Action,Kurt Russell,Roland Emmerich,Centropolis Entertainment,942,13.3,196567262,55000000
Action,Kurt Russell,Ron Howard,Universal Pictures,360,9.9,152368585,75000000
Action,Kurt Russell,Ron Shelton,United Artists,86,5.0,9237470,15000000
Action,Kurt Russell,Stuart Baird,Silver Pictures,261,13.1,121969216,55000000
Action,Kurt Russell,Thom Eberhardt,Touchwood Pacific Partners 1,90,5.4,22518097,24000000
Action,Kurt Thomas,Robert Clouse,Metro-Goldwyn-Mayer (MGM),14,1.5,5730596,8500000
Action,Kyle MacLachlan,David Lynch,Dino De Laurentiis Company,576,9.3,30925690,40000000
Action,Lau Ching-Wan,Law Chi-Leung,Emperor Motion Pictures,21,1.7,117629,12000000
Action,Laura Linney,Frank Marshall,Paramount Pictures,214,7.3,152022101,50000000
Action,Laurence Fishburne,Kevin Hooks,Metro-Goldwyn-Mayer (MGM),49,3.9,17193231,25000000
Action,Laurence Fishburne,Reggie Rock Bythewood,DreamWorks Pictures,63,11.3,23510601,24000000
Action,Lee Horsley,Albert Pyun,Sorcerer Productions,30,3.5,39103425,4000000
Action,Lennie Loftin,Ben Garant,Paramount Pictures,72,4.5,20342161,10000000
Action,Leonardo DiCaprio,Christopher Nolan,Legendary Pictures,14075,29.1,825532764,160000000
Action,Leonardo DiCaprio,Ridley Scott,Scott Free Productions,919,12.9,113280098,70000000
Action,Li Yu-Chun,Andrew Lau,Media Asia Films,27,2.1,5290,15000000
Action,Liam Hemsworth,Dito Montiel,Grindstone Entertainment Group,229,9.0,3639345,11000000
Action,Liam Hemsworth,Roland Emmerich,Twentieth Century Fox Film Corporation,2550,17.0,389681935,165000000
Action,Liam Neeson,Jaume Collet-Serra,Studio Babelsberg,1288,14.4,130786397,30000000
Action,Liam Neeson,Jaume Collet-Serra,StudioCanal,2302,19.7,222809600,50000000
Action,Liam Neeson,Jaume Collet-Serra,Vertigo Entertainment,1169,16.8,71561644,50000000
Action,Liam Neeson,Joe Carnahan,Scott Free Productions,1476,14.3,77278331,25000000
Action,Liam Neeson,Olivier Megaton,Twentieth Century Fox Film Corporation,2783,16.4,376141306,45000000
Action,Liam Neeson,Pierre Morel,Twentieth Century Fox Film Corporation,4444,16.4,226830568,25000000
Action,Liam Neeson,Sam Raimi,Universal Pictures,304,8.9,48878502,16000000
Action,Lily Collins,Harald Zwart,Constantin Film Produktion,1649,14.3,90565421,60000000
Action,Lizzy Caplan,Matt Reeves,Paramount Pictures,2297,12.9,170764026,25000000
Action,Lorenza Izzo,Eli Roth,Worldview Entertainment,359,9.3,6833445,5000000
Action,Lori Petty,Rachel Talalay,Trilogy Entertainment Group,140,7.6,4064495,25000000
Action,Lucas Black,Justin Lin,Universal Pictures,1749,2.2,158468292,85000000
Action,Lucas Till,Chris Wedge,Paramount Pictures,209,14.8,64493915,125000000
Action,Luis Tosar,Daniel Monzón,Telecinco Cinema,288,8.1,19300483,5700000
Action,Madhavan,Sudha Kongara Prasad,UTV Motion Pictures,11,0.8,2100000,300000
Action,Malin Åkerman,Zack Snyder,Paramount Pictures,2892,16.6,185258983,130000000
Action,Manoj Bajpayee,Anurag Kashyap,Anurag Kashyap Films,83,9.8,4100000,1400000
Action,Marc Singer,Sylvio Tabet,Les Films 21,17,4.0,869325,6000000
Action,Marie Avgeropoulos,Daniel Benmayor,Temple Hill Entertainment,437,9.1,593683,11000000
Action,Mark Dacascos,Sheldon Lettich,Davis Films,30,8.0,3283371,6000000
Action,Mark Strong,Guy Ritchie,StudioCanal,851,7.3,25739015,18000000
Action,Mark Wahlberg,Antoine Fuqua,Paramount Pictures,1495,14.2,95696996,61000000
Action,Mark Wahlberg,F. Gary Gray,De Line Pictures,1949,14.0,176070171,60000000
Action,Mark Wahlberg,James Foley,New Line Cinema,60,9.2,15156200,25000000
Action,Mark Wahlberg,John Moore,Dune Entertainment,625,10.1,85416905,35000000
Action,Mark Wahlberg,John Singleton,Paramount Pictures,617,6.8,92374674,45000000
Action,Mark Wahlberg,Kirk Wong,TriStar Pictures,112,6.0,27007143,13000000
Action,Mark Wahlberg,Michael Bay,Paramount Pictures,1440,39.2,604942143,260000000
Action,Mark Wahlberg,Peter Berg,Universal Pictures,1549,10.9,149295601,40000000
Action,Marlon Brando,John Glen,Warner Bros.,13,6.0,8251071,40000000
Action,Martin Freeman,Peter Jackson,WingNut Films,4884,31.7,956019788,250000000
Action,Martin Henderson,Joseph Kahn,Village Roadshow Pictures,121,5.6,46546197,40000000
Action,Martin Henderson,Stuart Townsend,Insight Film Studios,75,4.5,908847,8000000
